2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(61900) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(1106) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(5922) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(1580) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(4998) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(2382) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(1455) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(63331) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(873) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(2034) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(4045) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(1688) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(1296) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(21571) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(3580) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(19801) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(3827) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(10009) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(2399) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(1717) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(6689) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(22939) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(9968) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(9081) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(1002) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(5877) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(1093) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(30718) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(14441) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(9943) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(52673) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(2003) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(20000) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(10012) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(9877) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(1148) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(1046) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(55600) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(60020) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(19101) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(625) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(8045) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(6389) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(1112) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(32771) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(23502) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(17) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(8291) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(4006) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(25735) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(3260) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(5221) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(8873) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(1152) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(1163) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(45100) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(10628) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(6699) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(464) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(2381) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(808) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(8193) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(10002) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(5120) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(7001) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(5269) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(5904) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(24) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(44501) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(9010) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(691) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(32783) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(544) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(20) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(2222) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(1099) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(1026) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(49157) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(57797) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(2034) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(873) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(63331) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(1455) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(2382) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(4998) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(21571) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(6129) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(1123) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(631) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(19801) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(3580) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(4242) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(1087) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(3301) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(6667) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(16018) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(10024) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(9898) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(8084) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(1300) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(1071) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(49165) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(4004) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(987) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(2103) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(5902) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(9618) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(668) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(3404) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(99) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(1271) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(7921) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(280) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(254) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(5915) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(9575) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(8194) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(2607) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(4848) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(4321) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(27356) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(714) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(4) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(2043) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(1233) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(10003) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(3372) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(555) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40405) -> dmz/10.30.30.20(5200) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(5120) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(10002) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(8193) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(808) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
2011-04-26T18:55:46-06:00 ant-fw : %ASA-2-106100: access-list outside denied tcp outside/172.30.1.77(40406) -> dmz/10.30.30.20(2381) hit-cnt 1 first hit [0xfd0ffa4a, 0x0]
